1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
6660	-1.148611	2484.768745	0.518137	0.009064	2.8
6661	-1.190888	2485.760069	0.517932	0.011382	2.8
6662	-1.126908	2485.705221	0.517943	0.006006	2.7
6663	-1.118372	2486.671280	0.517744	0.007748	2.7
6664	-1.167275	2486.616733	0.517755	0.011520	2.9
6665	-1.111391	2486.561797	0.517766	0.008681	3.2
6666	-1.169776	2486.670019	0.517744	0.008884	2.7
6667	-1.137368	2486.707258	0.517736	0.005089	3.1
6668	-1.137763	2486.687683	0.517740	0.006795	2.7
6669	-1.111545	2487.586907	0.517555	0.007032	2.7
6670	-1.150303	2488.570394	0.517352	0.012182	2.9
6671	-1.138410	2489.569309	0.517146	0.009295	3.1
6672	-1.155361	2489.515484	0.517157	0.007660	2.8
6673	-1.129825	2489.461118	0.517168	0.006701	2.8
6674	-1.133707	2489.406177	0.517180	0.006423	3.0
6675	-1.101247	2490.224343	0.517011	0.009737	3.2
6676	-1.143502	2490.178403	0.517021	0.008651	3.5
6677	-1.104793	2490.123462	0.517032	0.006083	2.8
6678	-1.136260	2490.362399	0.516983	0.007588	2.6
6679	-1.145532	2490.312751	0.516993	0.005696	3.3
6680	-1.115185	2490.263069	0.517003	0.012252	3.1
6681	-1.139854	2491.234398	0.516803	0.008269	2.8
6682	-1.123476	2492.234398	0.516598	0.007807	3.0
6683	-1.073798	2493.234306	0.516392	0.007350	2.7
6684	-1.103976	2494.230547	0.516188	0.009131	3.0
6685	-1.156802	2494.500611	0.516132	0.009216	2.8
6686	-1.105594	2494.446098	0.516144	0.005863	2.8
6687	-1.151369	2494.444512	0.516144	0.009732	2.9
6688	-1.123746	2494.390714	0.516155	0.009048	2.8
6689	-1.150785	2494.335773	0.516166	0.006482	2.7
6690	-1.104694	2495.335321	0.515961	0.007322	2.7
6691	-1.098463	2495.280380	0.515972	0.008770	2.8
6692	-1.157584	2495.401600	0.515948	0.008703	2.9
6693	-1.146620	2495.346670	0.515959	0.015295	3.2
6694	-1.184043	2495.291996	0.515970	0.007591	2.9
6695	-1.162856	2496.291996	0.515765	0.007883	2.9
6696	-1.112065	2496.237058	0.515776	0.005646	3.0
6697	-1.133762	2496.188577	0.515786	0.009464	2.9
6698	-1.138770	2497.144696	0.515590	0.007886	3.2
6699	-1.187448	2497.089755	0.515602	0.013592	2.6
6700	-1.137681	2498.084988	0.515398	0.008285	2.8
6701	-1.125268	2499.084988	0.515193	0.009556	2.9
6702	-1.104427	2500.084535	0.514989	0.007853	2.8
6703	-1.081340	2500.938747	0.514815	0.010503	3.1
6704	-1.142190	2501.938489	0.514611	0.008183	2.8
6705	-1.091236	2501.883550	0.514622	0.006838	2.7
6706	-1.093857	2501.828609	0.514633	0.007432	2.8
6707	-1.154378	2501.779055	0.514643	0.007698	2.8
6708	-1.148621	2501.724117	0.514655	0.006650	3.4
6709	-1.128345	2501.669224	0.514666	0.007605	2.8
6710	-1.118295	2501.614517	0.514677	0.005662	2.8
6711	-1.160640	2501.562070	0.514688	0.008114	3.0
6712	-1.157353	2501.557388	0.514689	0.007681	2.9
6713	-1.140683	2502.557377	0.514485	0.005198	2.8
6714	-1.142301	2503.397223	0.514313	0.007719	3.4
6715	-1.140176	2503.345742	0.514324	0.008014	2.7
6716	-1.153909	2504.322098	0.514125	0.014924	2.9
6717	-1.122199	2504.267157	0.514136	0.006300	2.7
6718	-1.170168	2505.267157	0.513933	0.008074	2.7
6719	-1.101182	2506.094679	0.513764	0.009358	2.9
6720	-1.133848	2506.040498	0.513775	0.005744	3.0
6721	-1.146909	2507.040040	0.513572	0.005482	3.1
6722	-1.151402	2507.021329	0.513576	0.006954	3.1
6723	-1.160030	2506.986484	0.513583	0.006985	2.7
6724	-1.173147	2506.953558	0.513590	0.009363	2.8
6725	-1.142215	2507.825687	0.513413	0.009846	2.9
6726	-1.096732	2508.825687	0.513210	0.004455	2.8
6727	-1.134235	2508.770762	0.513221	0.008538	2.9
6728	-1.130266	2508.716556	0.513232	0.015969	2.8
6729	-1.140505	2509.716545	0.513029	0.008021	2.8
6730	-1.138442	2510.715417	0.512827	0.006085	2.8
6731	-1.113189	2510.865836	0.512796	0.006641	3.1
6732	-1.143485	2510.813832	0.512807	0.005046	3.1
6733	-1.123347	2510.762820	0.512817	0.006069	2.8
6734	-1.122009	2510.714427	0.512827	0.008561	3.1
6735	-1.155872	2510.660087	0.512838	0.007152	2.9
6736	-1.188553	2510.605202	0.512849	0.007105	2.8
6737	-1.110285	2510.550262	0.512860	0.009657	3.3
6738	-1.076228	2511.550249	0.512658	0.010605	2.8
6739	-1.186549	2511.579230	0.512652	0.009921	2.7
6740	-1.142532	2511.528267	0.512662	0.011893	2.8
6741	-1.074829	2511.473326	0.512673	0.005588	2.9
6742	-1.149864	2511.418385	0.512684	0.007151	3.0
6743	-1.094360	2512.074595	0.512552	0.008862	2.6
6744	-1.128877	2512.019660	0.512563	0.011191	2.7
6745	-1.154336	2512.892956	0.512386	0.010803	2.8
6746	-1.117714	2512.838015	0.512397	0.007073	3.2
6747	-1.154109	2512.783075	0.512408	0.010528	2.9
6748	-1.136085	2512.734684	0.512418	0.006372	3.0
6749	-1.140850	2513.734638	0.512216	0.011976	3.2
6750	-1.157798	2513.679712	0.512227	0.007944	2.7
6751	-1.074444	2514.644104	0.512032	0.011124	2.8
6752	-1.133709	2515.642910	0.511831	0.009322	3.1
6753	-1.188757	2515.587969	0.511842	0.006247	2.8
6754	-1.151895	2515.533122	0.511853	0.007872	3.0
6755	-1.106709	2515.478238	0.511864	0.009275	2.9
6756	-1.176826	2515.668504	0.511825	0.008280	2.9
6757	-1.105653	2515.613563	0.511836	0.009886	3.8
6758	-1.112831	2515.598418	0.511840	0.007349	3.0
6759	-1.137426	2515.543503	0.511851	0.008552	2.9
6760	-1.118893	2516.504358	0.511657	0.009105	2.8
6761	-1.164858	2516.449417	0.511668	0.009667	2.7
6762	-1.143839	2516.394475	0.511679	0.015144	3.1
6763	-1.142058	2516.339537	0.511690	0.005994	2.7
6764	-1.150390	2516.668270	0.511624	0.010190	2.8
6765	-1.148996	2516.621060	0.511633	0.005773	3.1
6766	-1.153028	2516.566132	0.511644	0.006067	2.8
6767	-1.160996	2516.519007	0.511654	0.006795	2.7
6768	-1.154284	2516.464612	0.511665	0.007821	2.8
6769	-1.153095	2517.377573	0.511481	0.010123	2.9
6770	-1.149303	2517.324560	0.511491	0.006969	3.0
6771	-1.139669	2517.313756	0.511494	0.005671	2.8
6772	-1.182204	2517.351818	0.511486	0.012958	2.7
6773	-1.128503	2517.296880	0.511497	0.005813	2.7
6774	-1.110105	2518.294634	0.511296	0.008861	2.9
6775	-1.173566	2518.888917	0.511176	0.006025	2.7
6776	-1.159732	2519.888897	0.510975	0.010667	2.9
6777	-1.122438	2520.887181	0.510775	0.007593	2.8
6778	-1.131903	2520.847301	0.510783	0.008576	2.7
6779	-1.124190	2521.722284	0.510607	0.013862	2.8
6780	-1.159159	2522.722284	0.510406	0.008154	2.9
6781	-1.162341	2522.822357	0.510386	0.011008	2.8
6782	-1.123388	2523.822009	0.510186	0.009285	2.7
6783	-1.167742	2523.767078	0.510197	0.011956	2.8
6784	-1.134785	2523.712137	0.510208	0.007835	2.9
6785	-1.151141	2523.657196	0.510219	0.005617	2.7
6786	-1.127233	2523.602331	0.510230	0.005846	3.0
6787	-1.100214	2524.556270	0.510038	0.010874	2.9
6788	-1.121729	2524.501329	0.510049	0.008618	2.7
6789	-1.144303	2524.446388	0.510060	0.008703	2.7
6790	-1.149606	2525.446387	0.509860	0.008059	2.6
6791	-1.122833	2525.396755	0.509870	0.006329	3.0
6792	-1.096330	2526.382507	0.509673	0.010901	2.7
6793	-1.098497	2526.367502	0.509676	0.008454	2.8
6794	-1.150101	2526.313883	0.509686	0.008758	2.8
6795	-1.113542	2526.259818	0.509697	0.007590	2.8
6796	-1.140006	2527.259817	0.509497	0.005271	2.7
6797	-1.153731	2527.205005	0.509508	0.010150	2.8
6798	-1.151347	2528.200781	0.509309	0.009705	2.8
6799	-1.117213	2528.145861	0.509320	0.008175	2.9
6800	-1.144213	2528.090939	0.509331	0.007389	2.8
6801	-1.118503	2528.145016	0.509320	0.007503	2.9
6802	-1.109146	2528.271518	0.509295	0.004500	2.9
6803	-1.144184	2529.029010	0.509144	0.005778	2.9
6804	-1.143500	2529.345609	0.509081	0.007083	2.9
6805	-1.135892	2530.019090	0.508946	0.009001	2.8
6806	-1.119588	2530.339728	0.508882	0.010566	3.0
6807	-1.110291	2530.284828	0.508893	0.005250	3.4
6808	-1.124331	2530.229954	0.508904	0.004903	3.3
6809	-1.136726	2530.175598	0.508915	0.005654	3.0
6810	-1.185322	2530.564236	0.508837	0.005268	2.7
6811	-1.129026	2530.512440	0.508848	0.006936	3.3
6812	-1.138240	2530.457648	0.508859	0.008453	2.7
6813	-1.126119	2531.454950	0.508660	0.007085	2.6
6814	-1.100564	2532.282053	0.508495	0.007726	2.8
6815	-1.152700	2532.227320	0.508506	0.008094	3.1
6816	-1.152597	2532.172380	0.508517	0.007171	3.0
6817	-1.131544	2533.159194	0.508320	0.007018	3.0
6818	-1.119176	2533.320313	0.508288	0.009914	2.8
6819	-1.159115	2534.319652	0.508090	0.009128	2.7
6820	-1.129160	2534.264711	0.508101	0.009740	2.8
6821	-1.111019	2535.243736	0.507906	0.007919	2.8
6822	-1.094040	2536.243730	0.507707	0.006059	2.7
6823	-1.164137	2536.188875	0.507718	0.008623	2.8
6824	-1.170423	2537.187662	0.507520	0.006455	2.8
6825	-1.114034	2538.187352	0.507322	0.005829	2.9
6826	-1.128295	2539.043350	0.507152	0.008456	2.8
6827	-1.116099	2539.585290	0.507045	0.013553	2.8
6828	-1.104878	2539.541198	0.507053	0.007295	3.0
6829	-1.153543	2539.486257	0.507064	0.011778	2.8
6830	-1.150771	2540.486257	0.506866	0.014488	2.8
6831	-1.080916	2541.486257	0.506669	0.007360	2.8
6832	-1.131167	2542.486257	0.506471	0.007115	3.1
6833	-1.100952	2543.475644	0.506276	0.005234	2.9
6834	-1.139976	2543.494538	0.506272	0.013511	2.8
6835	-1.148130	2544.494296	0.506075	0.007779	2.7
6836	-1.169325	2544.439428	0.506085	0.008007	2.7
6837	-1.129060	2545.407920	0.505894	0.006356	2.9
6838	-1.119711	2545.352999	0.505905	0.009332	3.0
6839	-1.139785	2545.898230	0.505798	0.008055	2.8
6840	-1.148818	2545.843354	0.505809	0.008610	2.9
6841	-1.116340	2545.788449	0.505819	0.008932	2.6
6842	-1.153397	2545.734323	0.505830	0.009667	2.7
6843	-1.182571	2545.679381	0.505841	0.004784	3.0
6844	-1.160437	2545.724696	0.505832	0.011487	2.6
6845	-1.124848	2546.272793	0.505724	0.008623	2.7
6846	-1.154864	2547.272793	0.505527	0.007050	3.3
6847	-1.145174	2547.217893	0.505538	0.006511	2.7
6848	-1.117346	2547.986506	0.505387	0.004612	3.0
6849	-1.142742	2548.908776	0.505205	0.009147	2.8
6850	-1.142232	2549.063285	0.505175	0.006965	2.7
6851	-1.131313	2549.010452	0.505185	0.007492	2.7
6852	-1.166709	2549.056159	0.505176	0.009489	2.8
6853	-1.099743	2549.002654	0.505187	0.006074	3.5
6854	-1.131663	2550.000188	0.504991	0.004963	3.1
6855	-1.150072	2550.014627	0.504988	0.011866	2.7
6856	-1.145257	2549.970207	0.504997	0.012631	2.9
6857	-1.150941	2549.915266	0.505007	0.006676	2.7
6858	-1.104185	2549.860942	0.505018	0.007410	3.1
6859	-1.118887	2549.806102	0.505029	0.008400	2.9
6860	-1.155763	2549.751201	0.505040	0.012613	2.8
6861	-1.175238	2549.696259	0.505050	0.004542	2.9
6862	-1.121933	2550.690764	0.504855	0.009255	2.9
6863	-1.129893	2550.635852	0.504866	0.007719	2.8
6864	-1.117726	2550.580913	0.504877	0.006046	3.0
6865	-1.095283	2550.581384	0.504877	0.007273	2.8
6866	-1.113944	2550.647468	0.504864	0.007998	2.8
6867	-1.119331	2550.594826	0.504874	0.008794	3.0
6868	-1.084864	2551.505622	0.504695	0.005379	3.0
6869	-1.090409	2551.747159	0.504648	0.014802	2.8
6870	-1.171612	2552.170490	0.504565	0.008111	2.7
6871	-1.104440	2552.115549	0.504576	0.005819	2.8
6872	-1.153795	2552.069576	0.504585	0.011518	2.8
6873	-1.143606	2552.823036	0.504437	0.006283	2.8
6874	-1.117943	2552.768097	0.504448	0.006915	3.0
6875	-1.163572	2552.716917	0.504458	0.008470	2.7
6876	-1.126339	2553.705719	0.504264	0.005064	2.8
6877	-1.139006	2553.650781	0.504275	0.010408	2.9
6878	-1.134229	2553.596021	0.504285	0.009790	2.8
6879	-1.102716	2554.595414	0.504090	0.006661	3.0
6880	-1.118151	2555.514880	0.503910	0.006698	2.8
6881	-1.135901	2556.084526	0.503799	0.011720	3.0
6882	-1.104811	2556.029585	0.503809	0.005514	2.7
6883	-1.130078	2557.026611	0.503614	0.007331	2.7
6884	-1.143729	2556.975151	0.503624	0.012717	2.9
6885	-1.168099	2556.920210	0.503635	0.011288	2.8
6886	-1.148642	2557.920191	0.503440	0.008870	2.8
6887	-1.134526	2557.865489	0.503451	0.006303	3.0
6888	-1.136353	2558.864380	0.503256	0.013357	3.0
6889	-1.143077	2558.809439	0.503266	0.012629	3.1
6890	-1.156125	2558.754498	0.503277	0.005647	2.7
6891	-1.105019	2558.830872	0.503262	0.009441	2.7
6892	-1.178436	2558.790396	0.503270	0.004460	2.9
6893	-1.168471	2558.948284	0.503239	0.008264	2.8
6894	-1.135041	2559.134203	0.503203	0.004692	3.1
6895	-1.098149	2559.524384	0.503127	0.006801	2.9
6896	-1.133464	2560.047557	0.503025	0.010689	2.6
6897	-1.140001	2559.992665	0.503036	0.009260	2.7
6898	-1.155605	2559.937724	0.503046	0.006735	2.9
6899	-1.075518	2560.937720	0.502852	0.010918	2.8
6900	-1.130193	2561.937719	0.502657	0.006867	2.9
6901	-1.101559	2561.967497	0.502651	0.007840	2.7
6902	-1.167287	2561.912557	0.502662	0.008235	2.9
6903	-1.164790	2562.768633	0.502495	0.005502	2.8
6904	-1.128323	2563.768458	0.502301	0.007454	2.7
6905	-1.132824	2564.038690	0.502248	0.012606	3.1
6906	-1.133642	2564.238446	0.502210	0.011657	2.9
6907	-1.154632	2564.183504	0.502220	0.007106	3.4
6908	-1.112879	2565.183504	0.502026	0.005573	2.7
6909	-1.093043	2565.136119	0.502035	0.006122	2.7
6910	-1.124335	2565.218524	0.502019	0.007403	2.8
6911	-1.134645	2565.169585	0.502029	0.010184	3.0
6912	-1.166171	2565.114683	0.502039	0.006997	3.3
6913	-1.110400	2565.059743	0.502050	0.010030	2.7
6914	-1.098334	2565.005354	0.502061	0.008575	2.7
6915	-1.114176	2564.950413	0.502071	0.006358	2.9
6916	-1.159264	2565.059440	0.502050	0.009589	2.9
6917	-1.130654	2565.006801	0.502060	0.006272	2.8
6918	-1.109098	2564.951861	0.502071	0.006449	2.9
6919	-1.148420	2564.898161	0.502081	0.011008	2.7
6920	-1.155343	2564.843234	0.502092	0.008587	2.9
6921	-1.139340	2565.843234	0.501898	0.008116	2.7
6922	-1.105296	2566.843108	0.501704	0.006355	2.8
6923	-1.141432	2566.923910	0.501688	0.007087	2.8
6924	-1.117791	2567.470654	0.501582	0.007897	2.7
6925	-1.144534	2567.415713	0.501593	0.008878	3.7
6926	-1.179995	2567.360820	0.501604	0.011518	3.4
6927	-1.124404	2568.360820	0.501410	0.007823	2.9
6928	-1.130545	2569.342640	0.501220	0.007995	2.7
6929	-1.142335	2570.320621	0.501031	0.005998	2.9
6930	-1.121936	2570.265680	0.501041	0.009300	3.3
6931	-1.143129	2570.212666	0.501052	0.011244	2.6
6932	-1.111916	2570.157725	0.501062	0.005168	2.7
6933	-1.108599	2570.102793	0.501073	0.010572	3.0
6934	-1.145173	2570.047860	0.501084	0.007817	2.7
6935	-1.121880	2569.992919	0.501094	0.008338	2.7
6936	-1.090558	2570.981806	0.500903	0.012608	3.0
6937	-1.124487	2570.926958	0.500914	0.008489	2.9
6938	-1.103098	2570.872040	0.500924	0.009200	3.6
6939	-1.137147	2570.817177	0.500935	0.005277	2.8
6940	-1.132896	2571.702831	0.500764	0.008315	2.7
6941	-1.135093	2571.648531	0.500774	0.006374	3.1
6942	-1.080197	2571.683346	0.500767	0.011150	2.9
6943	-1.116917	2571.793293	0.500746	0.007979	2.9
6944	-1.111646	2572.793293	0.500553	0.011009	2.8
6945	-1.110555	2572.743234	0.500563	0.007047	2.9
6946	-1.128037	2573.086304	0.500497	0.006449	3.2
6947	-1.147317	2574.060645	0.500309	0.007897	2.7
6948	-1.096084	2575.014941	0.500125	0.006870	3.1
6949	-1.165838	2576.007943	0.499934	0.009670	2.8
6950	-1.157748	2576.421028	0.499854	0.005995	2.8
6951	-1.113259	2577.420774	0.499662	0.006185	2.9
6952	-1.127934	2577.451767	0.499656	0.009143	2.9
6953	-1.130853	2577.396834	0.499666	0.005460	3.0
6954	-1.165460	2577.342038	0.499677	0.005886	2.7
6955	-1.135410	2577.288331	0.499687	0.005625	2.7
6956	-1.134005	2577.233403	0.499698	0.008082	3.1
6957	-1.133103	2577.325279	0.499680	0.005315	2.8
6958	-1.136340	2578.324090	0.499488	0.007165	3.0
6959	-1.150289	2578.973559	0.499363	0.005833	2.7
6960	-1.194031	2579.522520	0.499258	0.006225	2.8
6961	-1.118121	2579.507366	0.499261	0.014883	2.9
6962	-1.172496	2580.507365	0.499069	0.007695	3.0
6963	-1.129226	2581.507365	0.498877	0.008029	2.9
6964	-1.132038	2582.507360	0.498685	0.007592	2.7
6965	-1.132790	2582.455728	0.498695	0.009792	2.8
6966	-1.163837	2582.400787	0.498706	0.005974	2.8
6967	-1.145808	2582.346395	0.498716	0.009919	2.7
6968	-1.149393	2582.437947	0.498699	0.008452	2.9
6969	-1.133379	2583.406613	0.498513	0.006600	3.1
6970	-1.124654	2583.906812	0.498418	0.009063	2.8
6971	-1.132143	2583.852108	0.498428	0.005694	2.8
6972	-1.048621	2584.682540	0.498269	0.006669	2.8
6973	-1.088133	2584.628465	0.498280	0.005845	3.0
6974	-1.156320	2585.624371	0.498089	0.010726	3.2
6975	-1.140951	2585.582423	0.498097	0.005919	3.3
6976	-1.158456	2585.527482	0.498108	0.006666	3.6
6977	-1.116597	2585.952837	0.498026	0.010657	3.2
6978	-1.151426	2585.897896	0.498037	0.008720	3.3
6979	-1.163184	2585.842955	0.498047	0.006416	3.2
6980	-1.118203	2586.403673	0.497940	0.008232	3.3
6981	-1.159186	2586.349173	0.497951	0.008460	3.1
6982	-1.111525	2586.323306	0.497956	0.010537	3.3
6983	-1.147937	2586.302046	0.497960	0.007809	3.8
6984	-1.147945	2587.302045	0.497769	0.007361	3.0
6985	-1.153085	2588.301441	0.497578	0.011574	3.0
6986	-1.119796	2589.301396	0.497388	0.008022	3.0
6987	-1.157303	2590.298900	0.497198	0.010733	3.0
6988	-1.102546	2590.244009	0.497208	0.004691	3.2
6989	-1.110747	2590.217759	0.497213	0.009614	3.0
6990	-1.129196	2590.535407	0.497153	0.009826	3.1
6991	-1.116666	2590.728283	0.497116	0.012536	3.2
6992	-1.133829	2590.673888	0.497126	0.010072	3.2
6993	-1.160574	2591.673888	0.496936	0.006062	3.2
6994	-1.126301	2591.618947	0.496946	0.008782	3.0
6995	-1.133781	2592.096174	0.496856	0.007810	3.0
6996	-1.148911	2592.041322	0.496866	0.013292	3.0
6997	-1.094535	2591.991056	0.496876	0.007346	3.2
6998	-1.160213	2592.991056	0.496685	0.006444	3.2
6999	-1.141169	2593.938863	0.496505	0.007365	3.0
7000	-1.126181	2594.453388	0.496408	0.009814	2.9
7001	-1.171838	2595.450384	0.496219	0.007386	2.8
7002	-1.125085	2595.395447	0.496229	0.008338	3.1
7003	-1.144083	2595.343911	0.496239	0.007436	2.9
7004	-1.151161	2595.463390	0.496216	0.007304	2.7
7005	-1.161816	2595.408450	0.496227	0.005561	2.8
7006	-1.138964	2595.354074	0.496237	0.007217	2.9
7007	-1.132027	2595.303353	0.496246	0.006095	2.8
7008	-1.119702	2595.248806	0.496257	0.005507	3.2
7009	-1.106034	2595.194024	0.496267	0.011757	3.3
7010	-1.113940	2595.139084	0.496278	0.010082	3.2
7011	-1.136006	2595.084143	0.496288	0.009178	2.7
7012	-1.113766	2595.029336	0.496298	0.008903	2.7
7013	-1.166747	2596.029306	0.496109	0.011071	2.8
7014	-1.152206	2597.029292	0.495919	0.011384	3.0
7015	-1.142532	2596.974859	0.495930	0.010908	2.8
7016	-1.109948	2597.974859	0.495740	0.008868	2.8
7017	-1.103511	2597.919918	0.495751	0.011608	3.4
7018	-1.112209	2598.796011	0.495585	0.006023	2.8
7019	-1.164538	2598.742895	0.495595	0.005136	2.8
7020	-1.129669	2598.693614	0.495604	0.008513	2.9
7021	-1.129023	2598.887690	0.495568	0.007244	2.8
7022	-1.125190	2598.869082	0.495571	0.008820	2.8
7023	-1.116466	2598.814193	0.495581	0.010872	3.0
7024	-1.125611	2599.814193	0.495392	0.005623	2.9
7025	-1.107439	2600.813700	0.495204	0.014766	2.7
7026	-1.144617	2600.758759	0.495214	0.006682	2.7
7027	-1.090502	2600.703818	0.495224	0.005720	2.7
7028	-1.127810	2600.656584	0.495233	0.007823	2.9
7029	-1.138417	2600.731589	0.495219	0.010182	2.8
7030	-1.144372	2601.611926	0.495053	0.012213	2.8
7031	-1.155646	2602.611926	0.494864	0.006753	3.1
7032	-1.118120	2602.557133	0.494874	0.007001	3.1
7033	-1.119444	2603.552724	0.494687	0.010887	2.9
7034	-1.132423	2603.499631	0.494697	0.007418	2.7
7035	-1.169196	2604.338487	0.494539	0.004797	2.9
7036	-1.175946	2604.438740	0.494520	0.007396	2.9
7037	-1.113819	2604.506995	0.494507	0.011811	2.7
7038	-1.135873	2604.452067	0.494517	0.007690	2.8
7039	-1.103180	2604.416199	0.494524	0.007117	2.7
7040	-1.084672	2604.361638	0.494534	0.007266	2.8
7041	-1.112378	2605.361201	0.494346	0.009962	2.8
7042	-1.114621	2606.333903	0.494163	0.008253	2.7
7043	-1.183136	2607.333838	0.493975	0.006321	2.8
7044	-1.106006	2607.278900	0.493985	0.007650	2.9
7045	-1.124834	2608.062557	0.493838	0.004568	2.7
7046	-1.128178	2608.007985	0.493848	0.008700	2.8
7047	-1.140937	2607.980409	0.493854	0.006999	2.9
7048	-1.154874	2608.200582	0.493812	0.009942	3.2
7049	-1.147702	2609.195658	0.493625	0.009413	2.9
7050	-1.116838	2609.140718	0.493636	0.006309	2.7
7051	-1.156875	2609.911720	0.493491	0.007880	2.8
7052	-1.126959	2610.431138	0.493394	0.007788	2.9
7053	-1.116252	2610.377327	0.493404	0.004949	2.9
7054	-1.129288	2611.243121	0.493241	0.005247	2.7
7055	-1.146104	2611.251839	0.493240	0.006246	2.9
7056	-1.149530	2611.197401	0.493250	0.006129	3.3
7057	-1.124659	2611.175675	0.493254	0.004951	2.7
7058	-1.126985	2611.362387	0.493219	0.014162	2.8
7059	-1.161418	2611.321258	0.493227	0.014417	2.9
7060	-1.094854	2611.911559	0.493116	0.009940	2.7
7061	-1.179379	2612.904737	0.492930	0.008034	2.9
7062	-1.135163	2612.849796	0.492941	0.010802	2.9
7063	-1.114160	2612.794855	0.492951	0.010909	3.1
7064	-1.127687	2612.739933	0.492961	0.006748	3.2
7065	-1.124992	2613.739933	0.492774	0.011468	3.3
7066	-1.141440	2613.687293	0.492784	0.014901	2.9
7067	-1.179484	2614.687293	0.492597	0.007527	2.8
7068	-1.162721	2615.687293	0.492410	0.009552	3.0
7069	-1.145403	2615.862268	0.492377	0.007163	2.8
7070	-1.160378	2615.807327	0.492388	0.008044	2.7
7071	-1.158208	2615.752386	0.492398	0.008154	2.9
7072	-1.146344	2615.697505	0.492408	0.006893	2.9
7073	-1.150190	2615.646643	0.492418	0.009681	2.8
7074	-1.129095	2616.595895	0.492240	0.006685	3.0
7075	-1.192016	2617.564198	0.492060	0.008601	2.8
7076	-1.163967	2617.519997	0.492068	0.006815	3.0
7077	-1.137944	2617.465277	0.492078	0.008095	2.9
7078	-1.153170	2617.412117	0.492088	0.009525	2.7
7079	-1.149480	2618.411374	0.491902	0.008898	2.9
7080	-1.114133	2619.411370	0.491716	0.011513	2.7
7081	-1.151711	2620.258054	0.491558	0.012588	2.8
7082	-1.098571	2621.258054	0.491372	0.010116	2.7
7083	-1.137606	2622.258054	0.491186	0.006948	2.7
7084	-1.159840	2623.257771	0.491000	0.005360	3.0
7085	-1.137288	2623.202853	0.491011	0.006922	2.7
7086	-1.128313	2623.288142	0.490995	0.009064	2.7
7087	-1.116555	2623.233428	0.491005	0.011726	3.0
7088	-1.109510	2623.178487	0.491015	0.006897	2.9
7089	-1.079654	2623.123546	0.491025	0.006540	2.9
7090	-1.154019	2623.175924	0.491016	0.008989	2.7
7091	-1.164139	2623.122450	0.491025	0.006558	2.8
7092	-1.146854	2624.122251	0.490840	0.007574	3.1
7093	-1.171077	2624.067619	0.490850	0.007259	2.7
7094	-1.150814	2624.559733	0.490759	0.004010	3.0
7095	-1.107775	2625.136569	0.490652	0.008379	3.2
7096	-1.143131	2625.083595	0.490662	0.008254	2.6
7097	-1.180048	2625.028765	0.490672	0.006486	2.8
